match_no,date,stage,venue,city,innings,batting_team,bowling_team,batting_team_full,bowling_team_full,over,legal_ball_number,is_legal_delivery,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,runs_this_ball,is_wicket,wicket_type,player_dismissed,fielder,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,is_boundary,is_dot,phase,target,runs_to_win,rrr
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,2.5,17,1,Prabhsimran Singh,Khaleel Ahmed,1,0,0,0,0,0,1,0,,,,36,0,10,17,103,12.71,0,0,Powerplay,210,174,10.14
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,2.6,18,1,Priyansh Arya,Khaleel Ahmed,6,0,0,0,0,0,6,0,,,,42,0,10,18,102,14,1,0,Powerplay,210,168,9.88
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,3.1,19,1,Prabhsimran Singh,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,46,0,10,19,101,14.53,1,0,Powerplay,210,164,9.74
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,3.2,20,1,Prabhsimran Singh,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,50,0,10,20,100,15,1,0,Powerplay,210,160,9.6
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,3.3,21,1,Prabhsimran Singh,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,50,0,10,21,99,14.29,0,1,Powerplay,210,160,9.7
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,3.4,22,1,Prabhsimran Singh,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,54,0,10,22,98,14.73,1,0,Powerplay,210,156,9.55
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,3.5,23,1,Prabhsimran Singh,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,54,0,10,23,97,14.09,0,1,Powerplay,210,156,9.65
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,3.6,24,1,Prabhsimran Singh,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,54,0,10,24,96,13.5,0,1,Powerplay,210,156,9.75
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,4.1,25,1,Priyansh Arya,Matt Henry,6,0,0,0,0,0,6,0,,,,60,0,10,25,95,14.4,1,0,Powerplay,210,150,9.47
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,4.2,26,1,Priyansh Arya,Matt Henry,0,0,0,0,0,0,0,1,bowled,Priyansh Arya,,60,1,9,26,94,13.85,0,1,Powerplay,210,150,9.57
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,4.3,27,1,Cooper Connolly,Matt Henry,0,1,0,1,0,0,1,0,,,,61,1,9,27,93,13.56,0,0,Powerplay,210,149,9.61
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,4.4,28,1,Prabhsimran Singh,Matt Henry,0,0,0,0,0,0,0,0,,,,61,1,9,28,92,13.07,0,1,Powerplay,210,149,9.72
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,4.5,29,1,Prabhsimran Singh,Matt Henry,0,0,0,0,0,0,0,0,,,,61,1,9,29,91,12.62,0,1,Powerplay,210,149,9.82
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,4.6,30,1,Prabhsimran Singh,Matt Henry,1,0,0,0,0,0,1,0,,,,62,1,9,30,90,12.4,0,0,Powerplay,210,148,9.87
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,5.1,31,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,62,1,9,31,89,12,0,1,Powerplay,210,148,9.98
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,5.2,32,1,Prabhsimran Singh,Khaleel Ahmed,4,0,0,0,0,0,4,0,,,,66,1,9,32,88,12.38,1,0,Powerplay,210,144,9.82
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,5.3,33,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,66,1,9,33,87,12,0,1,Powerplay,210,144,9.93
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,5.4,34,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,66,1,9,34,86,11.65,0,1,Powerplay,210,144,10.05
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,5.5,35,1,Prabhsimran Singh,Khaleel Ahmed,1,0,0,0,0,0,1,0,,,,67,1,9,35,85,11.49,0,0,Powerplay,210,143,10.09
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,5.6,36,1,Cooper Connolly,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,67,1,9,36,84,11.17,0,1,Powerplay,210,143,10.21
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,6.1,37,1,Prabhsimran Singh,Noor Ahmad,1,0,0,0,0,0,1,0,,,,68,1,9,37,83,11.03,0,0,Middle,210,142,10.27
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,6.2,38,1,Cooper Connolly,Noor Ahmad,1,0,0,0,0,0,1,0,,,,69,1,9,38,82,10.89,0,0,Middle,210,141,10.32
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,6.3,39,1,Prabhsimran Singh,Noor Ahmad,6,0,0,0,0,0,6,0,,,,75,1,9,39,81,11.54,1,0,Middle,210,135,10
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,6.4,40,1,Prabhsimran Singh,Noor Ahmad,0,0,0,0,0,0,0,0,,,,75,1,9,40,80,11.25,0,1,Middle,210,135,10.12
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,6.5,41,1,Prabhsimran Singh,Noor Ahmad,0,0,0,0,0,0,0,0,,,,75,1,9,41,79,10.98,0,1,Middle,210,135,10.25
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,6.6,42,1,Prabhsimran Singh,Noor Ahmad,4,0,0,0,0,0,4,0,,,,79,1,9,42,78,11.29,1,0,Middle,210,131,10.08
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,7.1,43,1,Cooper Connolly,Rahul Chahar,1,0,0,0,0,0,1,0,,,,80,1,9,43,77,11.16,0,0,Middle,210,130,10.13
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,7.2,44,1,Prabhsimran Singh,Rahul Chahar,0,0,0,0,0,0,0,0,,,,80,1,9,44,76,10.91,0,1,Middle,210,130,10.26
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,7.3,45,1,Prabhsimran Singh,Rahul Chahar,1,0,0,0,0,0,1,0,,,,81,1,9,45,75,10.8,0,0,Middle,210,129,10.32
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,7.4,46,1,Cooper Connolly,Rahul Chahar,1,0,0,0,0,0,1,0,,,,82,1,9,46,74,10.7,0,0,Middle,210,128,10.38
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,7.5,47,1,Prabhsimran Singh,Rahul Chahar,1,0,0,0,0,0,1,0,,,,83,1,9,47,73,10.6,0,0,Middle,210,127,10.44
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,7.6,48,1,Cooper Connolly,Rahul Chahar,4,0,0,0,0,0,4,0,,,,87,1,9,48,72,10.88,1,0,Middle,210,123,10.25
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,8.1,49,1,Prabhsimran Singh,Noor Ahmad,3,0,0,0,0,0,3,0,,,,90,1,9,49,71,11.02,0,0,Middle,210,120,10.14
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,8.2,50,1,Cooper Connolly,Noor Ahmad,1,0,0,0,0,0,1,0,,,,91,1,9,50,70,10.92,0,0,Middle,210,119,10.2
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,8.3,51,1,Prabhsimran Singh,Noor Ahmad,1,0,0,0,0,0,1,0,,,,92,1,9,51,69,10.82,0,0,Middle,210,118,10.26
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,8.4,52,1,Cooper Connolly,Noor Ahmad,1,0,0,0,0,0,1,0,,,,93,1,9,52,68,10.73,0,0,Middle,210,117,10.32
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,8.5,53,1,Prabhsimran Singh,Noor Ahmad,1,0,0,0,0,0,1,1,run out,Prabhsimran Singh,Sarfaraz Khan/Ruturaj Gaikwad,94,2,8,53,67,10.64,0,0,Middle,210,116,10.39
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,8.6,54,1,Cooper Connolly,Noor Ahmad,0,0,0,0,0,0,0,0,,,,94,2,8,54,66,10.44,0,1,Middle,210,116,10.55
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,9.1,55,1,Shreyas Iyer,Rahul Chahar,1,0,0,0,0,0,1,0,,,,95,2,8,55,65,10.36,0,0,Middle,210,115,10.62
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,9.2,56,1,Cooper Connolly,Rahul Chahar,0,0,0,0,0,0,0,0,,,,95,2,8,56,64,10.18,0,1,Middle,210,115,10.78
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,9.3,57,1,Cooper Connolly,Rahul Chahar,1,0,0,0,0,0,1,0,,,,96,2,8,57,63,10.11,0,0,Middle,210,114,10.86
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,9.4,58,1,Shreyas Iyer,Rahul Chahar,1,0,0,0,0,0,1,0,,,,97,2,8,58,62,10.03,0,0,Middle,210,113,10.94
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,9.5,59,1,Cooper Connolly,Rahul Chahar,4,0,0,0,0,0,4,0,,,,101,2,8,59,61,10.27,1,0,Middle,210,109,10.72
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,9.6,60,1,Cooper Connolly,Rahul Chahar,1,0,0,0,0,0,1,0,,,,102,2,8,60,60,10.2,0,0,Middle,210,108,10.8
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.1,61,1,Cooper Connolly,Noor Ahmad,4,0,0,0,0,0,4,0,,,,106,2,8,61,59,10.43,1,0,Middle,210,104,10.58
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.2,62,1,Cooper Connolly,Noor Ahmad,1,0,0,0,0,0,1,0,,,,107,2,8,62,58,10.35,0,0,Middle,210,103,10.66
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.3,63,1,Shreyas Iyer,Noor Ahmad,1,0,0,0,0,0,1,0,,,,108,2,8,63,57,10.29,0,0,Middle,210,102,10.74
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.4,64,1,Cooper Connolly,Noor Ahmad,2,0,0,0,0,0,2,0,,,,110,2,8,64,56,10.31,0,0,Middle,210,100,10.71
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.4,64,0,Cooper Connolly,Noor Ahmad,4,1,0,0,0,1,5,0,,,,115,2,8,64,56,10.78,1,0,Middle,210,95,10.18
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.5,65,1,Cooper Connolly,Noor Ahmad,1,0,0,0,0,0,1,0,,,,116,2,8,65,55,10.71,0,0,Middle,210,94,10.25
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,10.6,66,1,Shreyas Iyer,Noor Ahmad,0,0,0,0,0,0,0,0,,,,116,2,8,66,54,10.55,0,1,Middle,210,94,10.44
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,11.1,67,1,Cooper Connolly,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,120,2,8,67,53,10.75,1,0,Middle,210,90,10.19
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,11.2,68,1,Cooper Connolly,Anshul Kamboj,1,0,0,0,0,0,1,0,,,,121,2,8,68,52,10.68,0,0,Middle,210,89,10.27
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,11.3,69,1,Shreyas Iyer,Anshul Kamboj,1,0,0,0,0,0,1,0,,,,122,2,8,69,51,10.61,0,0,Middle,210,88,10.35
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,11.4,70,1,Cooper Connolly,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,126,2,8,70,50,10.8,1,0,Middle,210,84,10.08
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,11.5,71,1,Cooper Connolly,Anshul Kamboj,0,0,0,0,0,0,0,1,caught,Cooper Connolly,Matt Henry,126,3,7,71,49,10.65,0,1,Middle,210,84,10.29
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,11.6,72,1,Nehal Wadhera,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,126,3,7,72,48,10.5,0,1,Middle,210,84,10.5
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,12.1,73,1,Shreyas Iyer,Rahul Chahar,0,0,0,0,0,0,0,0,,,,126,3,7,73,47,10.36,0,1,Middle,210,84,10.72
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,12.2,74,1,Shreyas Iyer,Rahul Chahar,2,0,0,0,0,0,2,0,,,,128,3,7,74,46,10.38,0,0,Middle,210,82,10.7
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,12.3,75,1,Shreyas Iyer,Rahul Chahar,6,0,0,0,0,0,6,0,,,,134,3,7,75,45,10.72,1,0,Middle,210,76,10.13
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,12.4,76,1,Shreyas Iyer,Rahul Chahar,1,0,0,0,0,0,1,0,,,,135,3,7,76,44,10.66,0,0,Middle,210,75,10.23
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,12.5,77,1,Nehal Wadhera,Rahul Chahar,1,0,0,0,0,0,1,0,,,,136,3,7,77,43,10.6,0,0,Middle,210,74,10.33
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,12.6,78,1,Shreyas Iyer,Rahul Chahar,6,0,0,0,0,0,6,0,,,,142,3,7,78,42,10.92,1,0,Middle,210,68,9.71
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.1,79,1,Nehal Wadhera,Noor Ahmad,1,0,0,0,0,0,1,0,,,,143,3,7,79,41,10.86,0,0,Middle,210,67,9.8
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.2,80,1,Shreyas Iyer,Noor Ahmad,0,0,0,0,0,0,0,0,,,,143,3,7,80,40,10.72,0,1,Middle,210,67,10.05
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.3,80,0,Shreyas Iyer,Noor Ahmad,0,1,1,0,0,0,1,0,,,,144,3,7,80,40,10.8,0,0,Middle,210,66,9.9
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.3,81,1,Shreyas Iyer,Noor Ahmad,1,0,0,0,0,0,1,0,,,,145,3,7,81,39,10.74,0,0,Middle,210,65,10
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.4,82,1,Nehal Wadhera,Noor Ahmad,1,0,0,0,0,0,1,0,,,,146,3,7,82,38,10.68,0,0,Middle,210,64,10.11
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.5,83,1,Shreyas Iyer,Noor Ahmad,1,0,0,0,0,0,1,0,,,,147,3,7,83,37,10.63,0,0,Middle,210,63,10.22
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,13.6,84,1,Nehal Wadhera,Noor Ahmad,0,0,0,0,0,0,0,0,,,,147,3,7,84,36,10.5,0,1,Middle,210,63,10.5
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,14.1,85,1,Shreyas Iyer,Matt Henry,2,0,0,0,0,0,2,0,,,,149,3,7,85,35,10.52,0,0,Middle,210,61,10.46
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,14.2,86,1,Shreyas Iyer,Matt Henry,2,0,0,0,0,0,2,0,,,,151,3,7,86,34,10.53,0,0,Middle,210,59,10.41
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,14.3,87,1,Shreyas Iyer,Matt Henry,0,0,0,0,0,0,0,0,,,,151,3,7,87,33,10.41,0,1,Middle,210,59,10.73
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,14.4,88,1,Shreyas Iyer,Matt Henry,4,0,0,0,0,0,4,0,,,,155,3,7,88,32,10.57,1,0,Middle,210,55,10.31
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,14.5,89,1,Shreyas Iyer,Matt Henry,6,0,0,0,0,0,6,0,,,,161,3,7,89,31,10.85,1,0,Middle,210,49,9.48
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,14.6,90,1,Shreyas Iyer,Matt Henry,1,0,0,0,0,0,1,0,,,,162,3,7,90,30,10.8,0,0,Middle,210,48,9.6
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.1,91,1,Shreyas Iyer,Rahul Chahar,4,0,0,0,0,0,4,0,,,,166,3,7,91,29,10.95,1,0,Death,210,44,9.1
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.2,92,1,Shreyas Iyer,Rahul Chahar,1,0,0,0,0,0,1,0,,,,167,3,7,92,28,10.89,0,0,Death,210,43,9.21
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.3,93,1,Nehal Wadhera,Rahul Chahar,6,0,0,0,0,0,6,0,,,,173,3,7,93,27,11.16,1,0,Death,210,37,8.22
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.4,94,1,Nehal Wadhera,Rahul Chahar,1,0,0,0,0,0,1,0,,,,174,3,7,94,26,11.11,0,0,Death,210,36,8.31
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.5,94,0,Shreyas Iyer,Rahul Chahar,0,1,1,0,0,0,1,0,,,,175,3,7,94,26,11.17,0,0,Death,210,35,8.08
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.5,95,1,Shreyas Iyer,Rahul Chahar,1,0,0,0,0,0,1,0,,,,176,3,7,95,25,11.12,0,0,Death,210,34,8.16
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,15.6,96,1,Nehal Wadhera,Rahul Chahar,0,0,0,0,0,0,0,0,,,,176,3,7,96,24,11,0,1,Death,210,34,8.5
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.1,97,1,Shreyas Iyer,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,180,3,7,97,23,11.13,1,0,Death,210,30,7.83
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.2,98,1,Shreyas Iyer,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,180,3,7,98,22,11.02,0,1,Death,210,30,8.18
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.3,99,1,Shreyas Iyer,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,180,3,7,99,21,10.91,0,1,Death,210,30,8.57
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.4,100,1,Shreyas Iyer,Anshul Kamboj,4,0,0,0,0,0,4,0,,,,184,3,7,100,20,11.04,1,0,Death,210,26,7.8
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.5,101,1,Shreyas Iyer,Anshul Kamboj,0,0,0,0,0,0,0,0,,,,184,3,7,101,19,10.93,0,1,Death,210,26,8.21
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.5,101,0,Shreyas Iyer,Anshul Kamboj,0,1,0,0,0,1,1,0,,,,185,3,7,101,19,10.99,0,0,Death,210,25,7.89
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,16.6,102,1,Shreyas Iyer,Anshul Kamboj,0,0,0,0,0,0,0,1,caught,Shreyas Iyer,Rahul Chahar,185,4,6,102,18,10.88,0,1,Death,210,25,8.33
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,17.1,103,1,Nehal Wadhera,Matt Henry,0,0,0,0,0,0,0,1,caught,Nehal Wadhera,Noor Ahmad,185,5,5,103,17,10.78,0,1,Death,210,25,8.82
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,17.2,104,1,Marcus Stoinis,Matt Henry,4,0,0,0,0,0,4,0,,,,189,5,5,104,16,10.9,1,0,Death,210,21,7.88
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,17.3,105,1,Marcus Stoinis,Matt Henry,1,0,0,0,0,0,1,0,,,,190,5,5,105,15,10.86,0,0,Death,210,20,8
