match_no,innings,batting_team,bowling_team,venue,phase,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,mom_runs_l30,mom_wkts_l30,mom_dot_rate_l30,mom_bdry_rate_l30,partnership_runs,partnership_balls,y_final_score
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,132,5,5,93,27,8.52,43,2,0.267,0.167,0,1,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,132,5,5,94,26,8.43,42,2,0.3,0.167,0,2,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,132,5,5,95,25,8.34,41,2,0.333,0.167,0,3,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,136,5,5,96,24,8.5,44,2,0.333,0.2,4,4,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,138,5,5,97,23,8.54,40,2,0.333,0.167,6,5,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,142,5,5,98,22,8.69,43,2,0.333,0.2,10,6,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,143,5,5,99,21,8.67,43,2,0.333,0.2,11,7,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,145,5,5,100,20,8.7,44,2,0.333,0.2,13,8,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,147,5,5,101,19,8.73,45,2,0.333,0.2,15,9,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,149,5,5,102,18,8.76,43,2,0.333,0.167,17,10,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,149,5,5,103,17,8.68,39,2,0.367,0.133,17,11,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,153,5,5,104,16,8.83,43,1,0.333,0.167,21,12,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,154,5,5,105,15,8.8,44,1,0.3,0.167,22,13,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,154,5,5,106,14,8.72,44,1,0.3,0.167,22,14,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,155,5,5,107,13,8.69,41,1,0.3,0.133,23,15,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,155,6,4,108,12,8.61,40,2,0.333,0.133,23,16,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,157,6,4,109,11,8.64,41,2,0.333,0.133,2,1,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,159,6,4,110,10,8.67,37,2,0.333,0.1,4,2,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,159,6,4,111,9,8.59,36,2,0.367,0.1,4,3,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,160,6,4,112,8,8.57,36,2,0.367,0.1,5,4,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,161,6,4,113,7,8.55,36,2,0.367,0.1,6,5,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,161,7,3,114,6,8.47,36,3,0.367,0.1,6,6,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,162,7,3,115,5,8.45,36,3,0.367,0.1,1,1,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,163,7,3,116,4,8.43,36,3,0.367,0.1,2,2,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,165,7,3,117,3,8.46,36,3,0.367,0.1,4,3,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,165,7,3,118,2,8.39,36,3,0.367,0.1,4,4,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,166,7,3,119,1,8.37,37,3,0.333,0.1,5,5,166
54,1,Mumbai Indians,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",Death,166,7,3,120,0,8.3,35,3,0.367,0.1,5,6,166
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,6,0,10,1,119,36.0,6,0,0.0,1.0,6,1,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,6,0,10,2,118,18.0,6,0,0.5,0.5,6,2,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,6,0,10,3,117,12.0,6,0,0.667,0.333,6,3,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,11,0,10,3,117,22.0,11,0,0.5,0.25,11,4,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,17,0,10,4,116,25.5,17,0,0.4,0.4,17,5,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,18,0,10,5,115,21.6,18,0,0.333,0.333,18,6,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,22,0,10,6,114,22.0,22,0,0.286,0.429,22,7,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,22,0,10,7,113,18.86,22,0,0.375,0.375,22,8,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,28,0,10,8,112,21.0,28,0,0.333,0.444,28,9,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,29,0,10,8,112,21.75,29,0,0.3,0.4,29,10,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,31,0,10,9,111,20.67,31,0,0.273,0.364,31,11,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,32,0,10,10,110,19.2,32,0,0.25,0.333,32,12,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,33,0,10,11,109,18.0,33,0,0.231,0.308,33,13,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,34,0,10,12,108,17.0,34,0,0.214,0.286,34,14,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,40,0,10,13,107,18.46,40,0,0.2,0.333,40,15,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,46,0,10,14,106,19.71,46,0,0.188,0.375,46,16,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,46,0,10,15,105,18.4,46,0,0.235,0.353,46,17,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,50,0,10,16,104,18.75,50,0,0.222,0.389,50,18,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,51,0,10,17,103,18.0,51,0,0.211,0.368,51,19,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,51,0,10,18,102,17.0,51,0,0.25,0.35,51,20,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,52,0,10,19,101,16.42,52,0,0.238,0.333,52,21,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,52,0,10,20,100,15.6,52,0,0.273,0.318,52,22,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,57,0,10,20,100,17.1,57,0,0.261,0.348,57,23,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,57,0,10,21,99,16.29,57,0,0.292,0.333,57,24,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,58,0,10,22,98,15.82,58,0,0.28,0.32,58,25,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,58,0,10,23,97,15.13,58,0,0.308,0.308,58,26,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,59,0,10,24,96,14.75,59,0,0.296,0.296,59,27,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,65,0,10,25,95,15.6,65,0,0.286,0.321,65,28,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,65,0,10,26,94,15.0,65,0,0.31,0.31,65,29,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,65,0,10,27,93,14.44,65,0,0.333,0.3,65,30,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,66,0,10,28,92,14.14,60,0,0.333,0.267,66,31,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,66,0,10,29,91,13.66,60,0,0.333,0.267,66,32,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,70,0,10,30,90,14.0,64,0,0.3,0.3,70,33,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,71,0,10,31,89,13.74,60,0,0.3,0.3,71,34,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,71,0,10,32,88,13.31,54,0,0.333,0.267,71,35,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,72,0,10,33,87,13.09,54,0,0.333,0.267,72,36,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,72,0,10,34,86,12.71,50,0,0.367,0.233,72,37,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,72,0,10,35,85,12.34,50,0,0.367,0.233,72,38,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Powerplay,72,0,10,36,84,12.0,44,0,0.4,0.2,72,39,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,74,0,10,37,83,12.0,45,0,0.4,0.2,74,40,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,74,0,10,38,82,11.68,43,0,0.433,0.2,74,41,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,75,0,10,38,82,11.84,43,0,0.433,0.2,75,42,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,76,0,10,39,81,11.69,43,0,0.433,0.2,76,43,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,77,0,10,40,80,11.55,43,0,0.433,0.2,77,44,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,77,1,9,41,79,11.27,37,1,0.467,0.167,77,45,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,77,1,9,42,78,11.0,31,1,0.5,0.133,0,1,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,78,1,9,43,77,10.88,32,1,0.467,0.133,1,2,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,82,1,9,44,76,11.18,32,1,0.467,0.133,5,3,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,86,1,9,45,75,11.47,35,1,0.467,0.167,9,4,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,86,1,9,46,74,11.22,35,1,0.467,0.167,9,5,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,86,1,9,47,73,10.98,34,1,0.5,0.167,9,6,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,87,1,9,48,72,10.88,35,1,0.467,0.167,10,7,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,91,1,9,49,71,11.14,34,1,0.467,0.133,14,8,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,92,1,9,50,70,11.04,35,1,0.433,0.133,15,9,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,92,1,9,51,69,10.82,34,1,0.467,0.133,15,10,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,96,1,9,52,68,11.08,38,1,0.433,0.167,19,11,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,96,1,9,53,67,10.87,37,1,0.467,0.167,19,12,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,96,2,8,54,66,10.67,31,2,0.5,0.133,19,13,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,98,2,8,55,65,10.69,33,2,0.467,0.133,2,1,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,99,2,8,56,64,10.61,34,2,0.433,0.133,3,2,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,99,2,8,57,63,10.42,33,2,0.467,0.133,3,3,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,100,2,8,57,63,10.53,34,2,0.433,0.133,4,4,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,104,2,8,58,62,10.76,34,2,0.433,0.133,8,5,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,104,2,8,59,61,10.58,33,2,0.467,0.133,8,6,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,105,2,8,60,60,10.5,34,2,0.433,0.133,9,7,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,106,2,8,61,59,10.43,34,2,0.433,0.133,10,8,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,107,2,8,61,59,10.52,35,2,0.4,0.133,11,9,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,111,2,8,62,58,10.74,39,2,0.367,0.167,15,10,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,112,2,8,63,57,10.67,40,2,0.333,0.167,16,11,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,113,2,8,64,56,10.59,39,2,0.333,0.167,17,12,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,114,2,8,65,55,10.52,40,2,0.3,0.167,18,13,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,114,2,8,66,54,10.36,39,2,0.333,0.167,18,14,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,114,2,8,67,53,10.21,38,2,0.367,0.167,18,15,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,115,2,8,68,52,10.15,38,2,0.367,0.167,19,16,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,116,2,8,69,51,10.09,39,1,0.333,0.167,20,17,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,122,2,8,70,50,10.46,45,1,0.3,0.2,26,18,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,123,2,8,71,49,10.39,45,1,0.3,0.2,27,19,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,123,2,8,72,48,10.25,41,1,0.333,0.167,27,20,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,124,2,8,73,47,10.19,38,1,0.333,0.133,28,21,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,124,2,8,74,46,10.05,38,1,0.333,0.133,28,22,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,125,2,8,75,45,10.0,39,1,0.3,0.133,29,23,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,126,2,8,76,44,9.95,39,1,0.3,0.133,30,24,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,127,2,8,77,43,9.9,36,1,0.3,0.133,31,25,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,131,2,8,78,42,10.08,39,1,0.3,0.167,35,26,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,132,2,8,79,41,10.03,40,1,0.267,0.167,36,27,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,132,2,8,80,40,9.9,36,1,0.3,0.133,36,28,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,132,2,8,81,39,9.78,36,1,0.3,0.133,36,29,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,136,2,8,82,38,9.95,40,0,0.267,0.167,40,30,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,138,2,8,83,37,9.98,40,0,0.267,0.167,42,31,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,138,2,8,84,36,9.86,39,0,0.3,0.167,42,32,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,138,2,8,85,35,9.74,39,0,0.3,0.167,42,33,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,138,2,8,86,34,9.63,38,0,0.333,0.167,42,34,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,144,2,8,87,33,9.93,40,0,0.333,0.167,48,35,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,145,2,8,88,32,9.89,41,0,0.3,0.167,49,36,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,146,2,8,89,31,9.84,41,0,0.3,0.167,50,37,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Middle,147,2,8,90,30,9.8,41,0,0.3,0.167,51,38,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Death,151,2,8,91,29,9.96,44,0,0.3,0.2,55,39,208
55,1,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Death,157,2,8,92,28,10.24,46,0,0.3,0.2,61,40,208
